Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2020-05-13,203.84336853027344,209.48856017241394,200.8716826525901,208.14682548939223,20684600
2020-05-14,205.5428924560547,205.66215237461995,199.46039396442708,201.31893180013554,17178900
2020-05-15,209.5879669189453,210.04514005834983,202.8693749693819,204.0123381484935,19383200
2020-05-18,211.88380432128906,213.32491725402267,209.64758989160947,210.85016782566936,20151900
2020-05-19,215.5511932373047,219.13907557606217,211.5260043274611,211.9633108985472,31843200
2020-05-20,228.56097412109375,229.92257527282402,221.82251642091433,222.13061462325052,50162900
2020-05-21,229.9722900390625,235.7466901738807,229.7834517285112,233.2818891960785,47782600
2020-05-22,233.47073364257812,234.5441184107907,227.33853843326284,230.09155600221266,33925600
2020-05-26,230.7772979736328,239.42398968113406,230.2505465187535,238.30092355022236,33178300
2020-05-27,227.73606872558594,229.1473666284162,219.7751511016036,227.66650549845232,34697600
2020-05-28,224.07862854003906,230.21082354855974,222.62756718831204,222.9257321417134,29377200
2020-05-29,223.7108917236328,226.09619625518175,221.5144406722277,223.82021837089505,23241500
2020-06-01,230.48910522460938,231.0158567337347,222.1306291416219,223.21394713847968,18223800
2020-06-02,231.29412841796875,231.5724116479269,225.1718670282918,229.52503567096386,20919000
2020-06-03,228.7498321533203,231.22456642128145,227.12981417704393,230.68788162982594,15380300
2020-06-04,224.90354919433594,230.2108433587473,223.23384957608576,228.15351865200958,17041500
2020-06-05,229.35609436035156,229.93254256518625,223.92954068401087,225.3209720918083,16750400
2020-06-08,229.98220825195312,230.1312983025053,226.01666465122258,227.62673407315538,15466500
2020-06-09,237.20770263671875,238.30096916666866,228.9983158860157,230.10151568794666,27462900
2020-06-10,235.27957153320312,239.73213387997254,233.83845859076249,239.4836656083345,20720700
2020-06-11,223.05494689941406,231.46312053891697,222.18034882756837,228.53119773841064,26708200
2020-06-12,227.17950439453125,230.24063521922352,223.1245005163142,228.49140893922834,22091400
2020-06-15,231.0754852294922,232.33770825530914,223.42266574097317,223.71088225411913,15340300
2020-06-16,234.20616149902344,236.99895730962456,231.57240417007532,235.68703769764412,15236700
2020-06-17,234.08688354492188,236.13425929790705,230.31016348184104,233.56013211974792,19578100
2020-06-18,234.49441528320312,234.69318686475435,230.72762784375436,233.55023889686015,15782500
2020-06-19,237.3269500732422,239.35445968294985,234.10681094592994,236.3330769766051,30081300
2020-06-22,237.7543182373047,239.2252461421605,235.45847386028458,237.0983583680705,18917800
2020-06-23,240.75582885742188,243.6877515138592,238.39040599062622,239.80170399420928,24017900
2020-06-24,232.58616638183594,241.7297950539599,231.25436502088874,239.7221673245816,20834900
2020-06-25,234.23602294921875,235.84610780749196,231.31404854927345,233.18251980861723,18704300
2020-06-26,214.75608825683594,231.6618632040914,214.08024670382582,231.21462336924742,76343900
2020-06-29,219.2881622314453,219.39748888008137,205.84106027571121,208.4648846776764,58514300
2020-06-30,225.6787567138672,226.10611483839406,217.1314425703402,219.23844854582867,33927100
2020-07-01,236.0945281982422,237.53564097865137,226.16573172042223,227.09997474318763,43399700
2020-07-02,231.9898223876953,238.5295082246913,231.18478772388463,237.5356352737551,30633600
2020-07-06,238.80783081054688,238.92709073142663,230.8469126205194,232.32777385577694,26206200
2020-07-07,239.38427734375,246.13266907276656,237.35678287663416,237.9431643705456,27887800
2020-07-08,242.08761596679688,245.4767269397522,235.14043741061724,236.65112879666393,29791300
2020-07-09,243.00196838378906,245.01952952565338,237.77420143553118,243.4989049244512,22174900
2020-07-10,243.5684814453125,243.9859063164208,237.85371127167102,242.19693175074266,22982700
2020-07-13,237.53564453125,248.61732229995678,236.9591963774053,245.49656171900332,24674900
2020-07-14,238.2611846923828,238.85751459516547,230.6083651549353,235.30938048767743,23378100
2020-07-15,238.80783081054688,243.32002324429993,236.5914980108304,240.07005391262496,19133600
2020-07-16,239.45382690429688,240.2787433564842,234.88201996875785,236.541786144135,18880700
2020-07-17,240.54710388183594,242.6640584263093,236.4026548970345,239.52341580758355,18152400
2020-07-20,243.9163360595703,244.5424809697723,234.19625828794958,238.58917560032356,20872200
2020-07-21,240.26881408691406,245.397202755287,238.60904788389522,244.71142791221044,19364200
2020-07-22,238.4003143310547,240.41787533046022,236.66103656154655,238.78792419879028,15427900
2020-07-23,231.1748809814453,240.93470659363444,230.33008281008895,238.16180741506028,21771800
2020-07-24,229.2964630126953,232.05942893841245,225.5097938711942,228.77964476919945,18325800
2020-07-27,232.06935119628906,233.51046404860242,229.41571204098963,230.04185689925427,13163100
2020-07-28,228.71006774902344,233.52042496991143,228.4218512292707,233.19244503448954,14170100
2020-07-29,231.8606414794922,232.26813307725234,228.8989039816223,229.72382044831986,13588300
2020-07-30,233.063232421875,233.4508423084167,227.59693059534916,228.80945694100248,20615300
2020-07-31,252.1157989501953,254.28245029292097,247.4744131814476,254.2526353117858,53005100
2020-08-03,250.41624450683594,253.8351548436693,248.79622668493909,251.1020041290964,23124900
2020-08-04,248.29930114746094,251.25110526267036,245.91399677394983,250.01869724475802,17183500
2020-08-05,247.59364318847656,250.72435231708073,246.25192370361665,248.65709460479925,13050100
2020-08-06,263.6546325683594,264.96655222930593,247.14640115990747,247.51412932306732,45241600
2020-08-07,266.7952575683594,277.18124204537844,261.8159443747839,262.46195572723974,72766400
2020-08-10,261.38861083984375,272.1820575500566,258.09889348728063,266.3977394793041,30248800
2020-08-11,254.5607147216797,264.2907405867356,253.566841649924,258.59583696655983,28238300
2020-08-12,258.2976989746094,262.2831095495696,256.5285757087072,257.38332236136785,21415700
2020-08-13,259.69903564453125,263.53540168210895,257.9796545484471,259.94750392598627,17374000
2020-08-14,259.6393737792969,261.04073835417745,257.09506131628734,260.702825172593,14792700
2020-08-17,259.55987548828125,262.48186452536964,257.81064930809316,260.8916616643438,13351100
2020-08-18,260.732666015625,263.52544700661764,257.6715502060295,259.35119817535104,18690400
2020-08-19,260.9811096191406,266.2685213028287,259.74871679459574,259.7884802074964,23291500
2020-08-20,267.3617858886719,267.97798229682013,259.8580265276032,259.8977899402377,20299700
2020-08-21,265.37408447265625,268.83274368804626,264.7877029428126,267.04378411667915,15538600
2020-08-24,269.7271728515625,275.55125331331436,267.12320045346445,269.40912625369805,23685600
2020-08-25,279.0994873046875,281.35556861434867,268.60418843825204,270.74100981339075,42127200
